id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
1213,2016-11-18 21:55:37.991889,,,,,,f,,question,1,1213,"",""
1214,2016-11-18 21:55:38.09972,,,,,,f,,question,1,1214,"",""
1242,2016-11-18 21:55:40.686572,,,,,,f,,question,1,1242,"",""
807,2016-11-18 21:54:54.396548,,,,,,f,,question,1,807,"",""
824,2016-11-18 21:54:55.726739,,,,,,f,,question,1,824,"",""
930,2016-11-18 21:55:05.413859,,,,,,f,,question,1,930,"",""
933,2016-11-18 21:55:05.782725,,,,,,f,,question,1,933,"",""
947,2016-11-18 21:55:07.753502,,,,,,f,,question,1,947,"",""
980,2016-11-18 21:55:12.396643,,,,,,f,,question,1,980,"",""
1031,2016-11-18 21:55:17.942443,,,,,,f,,question,1,1031,"",""
1047,2016-11-18 21:55:19.887852,,,,,,f,,question,1,1047,"",""
1113,2016-11-18 21:55:26.41836,,,,,,f,,question,1,1113,"",""
1142,2016-11-18 21:55:30.322077,,,,,,f,,question,1,1142,"",""
1146,2016-11-18 21:55:30.729924,,,,,,f,,question,1,1146,"",""
1167,2016-11-18 21:55:33.471482,,,,,,f,,question,1,1167,"",""
1174,2016-11-18 21:55:34.109521,,,,,,f,,question,1,1174,"",""
1175,2016-11-18 21:55:34.189539,,,,,,f,,question,1,1175,"",""
1225,2016-11-18 21:55:39.22969,,,,,,f,,question,1,1225,"",""
1231,2016-11-18 21:55:39.864153,,,,,,f,,question,1,1231,"",""
812,2016-11-18 21:54:54.784786,,,,,,f,,question,1,812,"",""
860,2016-11-18 21:54:58.58772,,,,,,f,,question,1,860,"",""
866,2016-11-18 21:54:59.146952,,,,,,f,,question,1,866,"",""
1025,2016-11-18 21:55:17.441438,,,,,,f,,question,1,1025,"",""
1026,2016-11-18 21:55:17.497616,,,,,,f,,question,1,1026,"",""
1088,2016-11-18 21:55:24.3357,,,,,,f,,question,1,1088,"",""
1094,2016-11-18 21:55:24.886966,,,,,,f,,question,1,1094,"",""
1096,2016-11-18 21:55:25.042871,,,,,,f,,question,1,1096,"",""
1140,2016-11-18 21:55:30.033167,,,,,,f,,question,1,1140,"",""
1144,2016-11-18 21:55:30.614434,,,,,,f,,question,1,1144,"",""
1145,2016-11-18 21:55:30.688745,,,,,,f,,question,1,1145,"",""
1157,2016-11-18 21:55:32.074961,,,,,,f,,question,1,1157,"",""
1201,2016-11-18 21:55:36.82887,,,,,,f,,question,1,1201,"",""
814,2016-11-18 21:54:54.977656,,,,,,f,,question,1,814,"",""
880,2016-11-18 21:55:00.285749,,,,,,f,,question,1,880,"",""
889,2016-11-18 21:55:00.94751,,,,,,f,,question,1,889,"",""
894,2016-11-18 21:55:01.488364,,,,,,f,,question,1,894,"",""
897,2016-11-18 21:55:01.700698,,,,,,f,,question,1,897,"",""
926,2016-11-18 21:55:04.986945,,,,,,f,,question,1,926,"",""
927,2016-11-18 21:55:05.043059,,,,,,f,,question,1,927,"",""
958,2016-11-18 21:55:09.782737,,,,,,f,,question,1,958,"",""
965,2016-11-18 21:55:10.805799,,,,,,f,,question,1,965,"",""
968,2016-11-18 21:55:11.131421,,,,,,f,,question,1,968,"",""
1037,2016-11-18 21:55:18.636465,,,,,,f,,question,1,1037,"",""
1058,2016-11-18 21:55:21.190185,,,,,,f,,question,1,1058,"",""
1161,2016-11-18 21:55:32.753504,,,,,,f,,question,1,1161,"",""
1208,2016-11-18 21:55:37.62954,,,,,,f,,question,1,1208,"",""
1211,2016-11-18 21:55:37.842539,,,,,,f,,question,1,1211,"",""
825,2016-11-18 21:54:55.792237,,,,,,f,,question,1,825,"",""
851,2016-11-18 21:54:57.802294,,,,,,f,,question,1,851,"",""
876,2016-11-18 21:54:59.973681,,,,,,f,,question,1,876,"",""
883,2016-11-18 21:55:00.48332,,,,,,f,,question,1,883,"",""
905,2016-11-18 21:55:02.799994,,,,,,f,,question,1,905,"",""
951,2016-11-18 21:55:08.277922,,,,,,f,,question,1,951,"",""
954,2016-11-18 21:55:09.055936,,,,,,f,,question,1,954,"",""
1059,2016-11-18 21:55:21.271327,,,,,,f,,question,1,1059,"",""
1061,2016-11-18 21:55:21.400993,,,,,,f,,question,1,1061,"",""
1062,2016-11-18 21:55:21.519124,,,,,,f,,question,1,1062,"",""
1069,2016-11-18 21:55:22.230978,,,,,,f,,question,1,1069,"",""
1176,2016-11-18 21:55:34.295137,,,,,,f,,question,1,1176,"",""
1238,2016-11-18 21:55:40.297208,,,,,,f,,question,1,1238,"",""
1245,2016-11-18 21:55:40.901294,,,,,,f,,question,1,1245,"",""
837,2016-11-18 21:54:56.746002,,,,,,f,,question,1,837,"",""
841,2016-11-18 21:54:56.984773,,,,,,f,,question,1,841,"",""
942,2016-11-18 21:55:07.093037,,,,,,f,,question,1,942,"",""
1013,2016-11-18 21:55:16.295103,,,,,,f,,question,1,1013,"",""
1056,2016-11-18 21:55:20.993813,,,,,,f,,question,1,1056,"",""
1060,2016-11-18 21:55:21.346504,,,,,,f,,question,1,1060,"",""
1063,2016-11-18 21:55:21.590957,,,,,,f,,question,1,1063,"",""
1234,2016-11-18 21:55:40.086883,,,,,,f,,question,1,1234,"",""
1235,2016-11-18 21:55:40.131563,,,,,,f,,question,1,1235,"",""
852,2016-11-18 21:54:57.886257,,,,,,f,,question,1,852,"",""
888,2016-11-18 21:55:00.872106,,,,,,f,,question,1,888,"",""
891,2016-11-18 21:55:01.089339,,,,,,f,,question,1,891,"",""
922,2016-11-18 21:55:04.645294,,,,,,f,,question,1,922,"",""
929,2016-11-18 21:55:05.245254,,,,,,f,,question,1,929,"",""
932,2016-11-18 21:55:05.632771,,,,,,f,,question,1,932,"",""
937,2016-11-18 21:55:06.369354,,,,,,f,,question,1,937,"",""
945,2016-11-18 21:55:07.432615,,,,,,f,,question,1,945,"",""
960,2016-11-18 21:55:10.137054,,,,,,f,,question,1,960,"",""
978,2016-11-18 21:55:12.119939,,,,,,f,,question,1,978,"",""
987,2016-11-18 21:55:13.275691,,,,,,f,,question,1,987,"",""
998,2016-11-18 21:55:14.577044,,,,,,f,,question,1,998,"",""
1002,2016-11-18 21:55:15.048689,,,,,,f,,question,1,1002,"",""
1003,2016-11-18 21:55:15.209097,,,,,,f,,question,1,1003,"",""
1011,2016-11-18 21:55:16.169721,,,,,,f,,question,1,1011,"",""
1035,2016-11-18 21:55:18.458805,,,,,,f,,question,1,1035,"",""
1064,2016-11-18 21:55:21.635813,,,,,,f,,question,1,1064,"",""
1072,2016-11-18 21:55:22.424742,,,,,,f,,question,1,1072,"",""
1085,2016-11-18 21:55:23.990097,,,,,,f,,question,1,1085,"",""
1097,2016-11-18 21:55:25.121707,,,,,,f,,question,1,1097,"",""
1103,2016-11-18 21:55:25.645861,,,,,,f,,question,1,1103,"",""
1105,2016-11-18 21:55:25.785684,,,,,,f,,question,1,1105,"",""
1126,2016-11-18 21:55:28.131599,,,,,,f,,question,1,1126,"",""
1227,2016-11-18 21:55:39.429769,,,,,,f,,question,1,1227,"",""
1240,2016-11-18 21:55:40.500794,,,,,,f,,question,1,1240,"",""
941,2016-11-18 21:55:06.959447,,,,,,f,,question,1,941,"",""
946,2016-11-18 21:55:07.549802,,,,,,f,,question,1,946,"",""
962,2016-11-18 21:55:10.449915,,,,,,f,,question,1,962,"",""
1049,2016-11-18 21:55:20.232921,,,,,,f,,question,1,1049,"",""
1074,2016-11-18 21:55:22.562427,,,,,,f,,question,1,1074,"",""
1086,2016-11-18 21:55:24.10517,,,,,,f,,question,1,1086,"",""
1087,2016-11-18 21:55:24.245781,,,,,,f,,question,1,1087,"",""
1089,2016-11-18 21:55:24.496998,,,,,,f,,question,1,1089,"",""
1093,2016-11-18 21:55:24.794064,,,,,,f,,question,1,1093,"",""
1117,2016-11-18 21:55:26.997905,,,,,,f,,question,1,1117,"",""
1121,2016-11-18 21:55:27.500051,,,,,,f,,question,1,1121,"",""
1141,2016-11-18 21:55:30.179542,,,,,,f,,question,1,1141,"",""
1195,2016-11-18 21:55:36.266654,,,,,,f,,question,1,1195,"",""
1202,2016-11-18 21:55:36.92498,,,,,,f,,question,1,1202,"",""
1204,2016-11-18 21:55:37.162763,,,,,,f,,question,1,1204,"",""
1223,2016-11-18 21:55:39.038161,,,,,,f,,question,1,1223,"",""
1230,2016-11-18 21:55:39.716918,,,,,,f,,question,1,1230,"",""
948,2016-11-18 21:55:07.96481,,,,,,f,,question,1,948,"",""
991,2016-11-18 21:55:13.788157,,,,,,f,,question,1,991,"",""
1057,2016-11-18 21:55:21.114237,,,,,,f,,question,1,1057,"",""
1066,2016-11-18 21:55:21.74084,,,,,,f,,question,1,1066,"",""
1184,2016-11-18 21:55:34.938135,,,,,,f,,question,1,1184,"",""
1189,2016-11-18 21:55:35.541653,,,,,,f,,question,1,1189,"",""
1197,2016-11-18 21:55:36.446124,,,,,,f,,question,1,1197,"",""
1205,2016-11-18 21:55:37.340827,,,,,,f,,question,1,1205,"",""
1210,2016-11-18 21:55:37.760912,,,,,,f,,question,1,1210,"",""
1218,2016-11-18 21:55:38.620445,,,,,,f,,question,1,1218,"",""
1222,2016-11-18 21:55:38.933595,,,,,,f,,question,1,1222,"",""
1224,2016-11-18 21:55:39.157615,,,,,,f,,question,1,1224,"",""
1239,2016-11-18 21:55:40.390649,,,,,,f,,question,1,1239,"",""
950,2016-11-18 21:55:08.195946,,,,,,f,,question,1,950,"",""
956,2016-11-18 21:55:09.446776,,,,,,f,,question,1,956,"",""
971,2016-11-18 21:55:11.384776,,,,,,f,,question,1,971,"",""
1009,2016-11-18 21:55:15.938124,,,,,,f,,question,1,1009,"",""
1020,2016-11-18 21:55:16.929529,,,,,,f,,question,1,1020,"",""
1042,2016-11-18 21:55:19.438029,,,,,,f,,question,1,1042,"",""
1070,2016-11-18 21:55:22.294738,,,,,,f,,question,1,1070,"",""
1071,2016-11-18 21:55:22.350226,,,,,,f,,question,1,1071,"",""
1076,2016-11-18 21:55:22.835007,,,,,,f,,question,1,1076,"",""
1112,2016-11-18 21:55:26.294872,,,,,,f,,question,1,1112,"",""
1114,2016-11-18 21:55:26.484142,,,,,,f,,question,1,1114,"",""
1118,2016-11-18 21:55:27.135227,,,,,,f,,question,1,1118,"",""
1209,2016-11-18 21:55:37.690916,,,,,,f,,question,1,1209,"",""
1247,2016-11-18 21:55:41.163483,,,,,,f,,question,1,1247,"",""
1248,2016-11-18 21:55:41.233916,,,,,,f,,question,1,1248,"",""
1249,2016-11-18 21:55:41.303758,,,,,,f,,question,1,1249,"",""
1250,2016-11-18 21:55:41.391757,,,,,,f,,question,1,1250,"",""
1251,2016-11-18 21:55:41.493786,,,,,,f,,question,1,1251,"",""
1252,2016-11-18 21:55:41.592191,,,,,,f,,question,1,1252,"",""
1253,2016-11-18 21:55:41.677607,,,,,,f,,question,1,1253,"",""
1254,2016-11-18 21:55:41.772961,,,,,,f,,question,1,1254,"",""
1255,2016-11-18 21:55:41.880951,,,,,,f,,question,1,1255,"",""
1256,2016-11-18 21:55:42.129955,,,,,,f,,question,1,1256,"",""
1257,2016-11-18 21:55:42.189763,,,,,,f,,question,1,1257,"",""
1258,2016-11-18 21:55:42.302163,,,,,,f,,question,1,1258,"",""
1259,2016-11-18 21:55:42.772383,,,,,,f,,question,1,1259,"",""
1260,2016-11-18 21:55:42.891922,,,,,,f,,question,1,1260,"",""
1261,2016-11-18 21:55:42.997269,,,,,,f,,question,1,1261,"",""
1262,2016-11-18 21:55:43.484007,,,,,,f,,question,1,1262,"",""
1263,2016-11-18 21:55:43.661538,,,,,,f,,question,1,1263,"",""
1264,2016-11-18 21:55:43.749229,,,,,,f,,question,1,1264,"",""
1265,2016-11-18 21:55:43.949071,,,,,,f,,question,1,1265,"",""
1266,2016-11-18 21:55:44.059526,,,,,,f,,question,1,1266,"",""
1267,2016-11-18 21:55:44.114723,,,,,,f,,question,1,1267,"",""
1268,2016-11-18 21:55:44.245552,,,,,,f,,question,1,1268,"",""
1269,2016-11-18 21:55:44.344446,,,,,,f,,question,1,1269,"",""
1270,2016-11-18 21:55:44.391397,,,,,,f,,question,1,1270,"",""
1271,2016-11-18 21:55:44.435278,,,,,,f,,question,1,1271,"",""
1272,2016-11-18 21:55:44.541502,,,,,,f,,question,1,1272,"",""
1273,2016-11-18 21:55:44.842248,,,,,,f,,question,1,1273,"",""
1274,2016-11-18 21:55:44.954692,,,,,,f,,question,1,1274,"",""
1275,2016-11-18 21:55:45.066672,,,,,,f,,question,1,1275,"",""
1276,2016-11-18 21:55:45.161407,,,,,,f,,question,1,1276,"",""
1277,2016-11-18 21:55:45.300066,,,,,,f,,question,1,1277,"",""
1278,2016-11-18 21:55:45.360568,,,,,,f,,question,1,1278,"",""
1279,2016-11-18 21:55:45.413261,,,,,,f,,question,1,1279,"",""
1280,2016-11-18 21:55:45.52596,,,,,,f,,question,1,1280,"",""
1281,2016-11-18 21:55:45.597068,,,,,,f,,question,1,1281,"",""
1282,2016-11-18 21:55:45.638362,,,,,,f,,question,1,1282,"",""
1283,2016-11-18 21:55:45.688455,,,,,,f,,question,1,1283,"",""
1284,2016-11-18 21:55:45.735572,,,,,,f,,question,1,1284,"",""
1285,2016-11-18 21:55:45.785396,,,,,,f,,question,1,1285,"",""
1286,2016-11-18 21:55:45.878445,,,,,,f,,question,1,1286,"",""
1287,2016-11-18 21:55:45.948516,,,,,,f,,question,1,1287,"",""
1288,2016-11-18 21:55:46.076258,,,,,,f,,question,1,1288,"",""
1289,2016-11-18 21:55:46.129639,,,,,,f,,question,1,1289,"",""
1290,2016-11-18 21:55:46.249937,,,,,,f,,question,1,1290,"",""
1291,2016-11-18 21:55:46.431192,,,,,,f,,question,1,1291,"",""
1292,2016-11-18 21:55:46.596818,,,,,,f,,question,1,1292,"",""
1293,2016-11-18 21:55:46.672419,,,,,,f,,question,1,1293,"",""
1294,2016-11-18 21:55:46.737581,,,,,,f,,question,1,1294,"",""
1295,2016-11-18 21:55:46.797606,,,,,,f,,question,1,1295,"",""
1296,2016-11-18 21:55:46.875743,,,,,,f,,question,1,1296,"",""
1297,2016-11-18 21:55:46.988139,,,,,,f,,question,1,1297,"",""
1298,2016-11-18 21:55:47.066113,,,,,,f,,question,1,1298,"",""
1299,2016-11-18 21:55:47.132192,,,,,,f,,question,1,1299,"",""
1300,2016-11-18 21:55:47.206708,,,,,,f,,question,1,1300,"",""
1301,2016-11-18 21:55:47.302813,,,,,,f,,question,1,1301,"",""
1302,2016-11-18 21:55:47.412032,,,,,,f,,question,1,1302,"",""
1303,2016-11-18 21:55:47.84566,,,,,,f,,question,1,1303,"",""
1304,2016-11-18 21:55:47.90971,,,,,,f,,question,1,1304,"",""
1305,2016-11-18 21:55:47.964904,,,,,,f,,question,1,1305,"",""
1306,2016-11-18 21:55:48.008022,,,,,,f,,question,1,1306,"",""
1307,2016-11-18 21:55:48.17296,,,,,,f,,question,1,1307,"",""
1308,2016-11-18 21:55:48.305376,,,,,,f,,question,1,1308,"",""
1309,2016-11-18 21:55:48.374216,,,,,,f,,question,1,1309,"",""
1310,2016-11-18 21:55:48.428554,,,,,,f,,question,1,1310,"",""
1311,2016-11-18 21:55:48.472956,,,,,,f,,question,1,1311,"",""
1312,2016-11-18 21:55:48.519937,,,,,,f,,question,1,1312,"",""
1313,2016-11-18 21:55:48.618214,,,,,,f,,question,1,1313,"",""
1314,2016-11-18 21:55:48.697812,,,,,,f,,question,1,1314,"",""
1315,2016-11-18 21:55:48.739956,,,,,,f,,question,1,1315,"",""
1316,2016-11-18 21:55:48.842143,,,,,,f,,question,1,1316,"",""
1317,2016-11-18 21:55:48.900579,,,,,,f,,question,1,1317,"",""
1318,2016-11-18 21:55:48.941036,,,,,,f,,question,1,1318,"",""
1319,2016-11-18 21:55:48.991601,,,,,,f,,question,1,1319,"",""
1320,2016-11-18 21:55:49.086227,,,,,,f,,question,1,1320,"",""
1321,2016-11-18 21:55:49.246325,,,,,,f,,question,1,1321,"",""
1322,2016-11-18 21:55:49.378805,,,,,,f,,question,1,1322,"",""
1323,2016-11-18 21:55:49.48994,,,,,,f,,question,1,1323,"",""
1324,2016-11-18 21:55:49.549941,,,,,,f,,question,1,1324,"",""
1325,2016-11-18 21:55:49.645571,,,,,,f,,question,1,1325,"",""
1326,2016-11-18 21:55:49.721309,,,,,,f,,question,1,1326,"",""
1327,2016-11-18 21:55:49.817518,,,,,,f,,question,1,1327,"",""
1328,2016-11-18 21:55:50.049338,,,,,,f,,question,1,1328,"",""
1329,2016-11-18 21:55:50.301028,,,,,,f,,question,1,1329,"",""
1330,2016-11-18 21:55:50.366436,,,,,,f,,question,1,1330,"",""
1331,2016-11-18 21:55:50.405704,,,,,,f,,question,1,1331,"",""
1332,2016-11-18 21:55:50.525175,,,,,,f,,question,1,1332,"",""
1333,2016-11-18 21:55:50.665433,,,,,,f,,question,1,1333,"",""
1334,2016-11-18 21:55:50.726644,,,,,,f,,question,1,1334,"",""
1335,2016-11-18 21:55:50.960234,,,,,,f,,question,1,1335,"",""
1336,2016-11-18 21:55:51.132848,,,,,,f,,question,1,1336,"",""
1337,2016-11-18 21:55:51.240176,,,,,,f,,question,1,1337,"",""
1338,2016-11-18 21:55:51.310049,,,,,,f,,question,1,1338,"",""
1339,2016-11-18 21:55:51.387251,,,,,,f,,question,1,1339,"",""
1340,2016-11-18 21:55:51.517653,,,,,,f,,question,1,1340,"",""
1341,2016-11-18 21:55:51.59515,,,,,,f,,question,1,1341,"",""
1343,2016-11-18 21:55:51.703225,,,,,,f,,question,1,1343,"",""
1344,2016-11-18 21:55:51.742904,,,,,,f,,question,1,1344,"",""
1350,2016-11-18 21:55:52.160495,,,,,,f,,question,1,1350,"",""
1397,2016-11-18 21:55:56.623601,,,,,,f,,question,1,1397,"",""
1436,2016-11-18 21:56:00.565835,,,,,,f,,question,1,1436,"",""
1469,2016-11-18 21:56:03.226551,,,,,,f,,question,1,1469,"",""
1504,2016-11-18 21:56:05.831489,,,,,,f,,question,1,1504,"",""
1505,2016-11-18 21:56:05.885356,,,,,,f,,question,1,1505,"",""
1508,2016-11-18 21:56:06.057806,,,,,,f,,question,1,1508,"",""
1533,2016-11-18 21:56:07.855962,,,,,,f,,question,1,1533,"",""
1535,2016-11-18 21:56:08.010142,,,,,,f,,question,1,1535,"",""
1538,2016-11-18 21:56:08.403541,,,,,,f,,question,1,1538,"",""
1675,2016-11-18 21:56:17.639033,,,,,,f,,question,1,1675,"",""
1683,2016-11-18 21:56:18.20072,,,,,,f,,question,1,1683,"",""
1720,2016-11-18 21:56:21.080661,,,,,,f,,question,1,1720,"",""
1839,2016-11-18 21:56:32.141355,,,,,,f,,question,1,1839,"",""
1841,2016-11-18 21:56:32.483778,,,,,,f,,question,1,1841,"",""
1878,2016-11-18 21:56:36.762554,,,,,,f,,question,1,1878,"",""
1916,2016-11-18 21:56:41.086802,,,,,,f,,question,1,1916,"",""
1342,2016-11-18 21:55:51.637856,,,,,,f,,question,1,1342,"",""
1354,2016-11-18 21:55:52.418242,,,,,,f,,question,1,1354,"",""
1358,2016-11-18 21:55:52.813042,,,,,,f,,question,1,1358,"",""
1369,2016-11-18 21:55:53.968225,,,,,,f,,question,1,1369,"",""
1374,2016-11-18 21:55:54.600331,,,,,,f,,question,1,1374,"",""
1392,2016-11-18 21:55:56.169214,,,,,,f,,question,1,1392,"",""
1398,2016-11-18 21:55:56.704644,,,,,,f,,question,1,1398,"",""
1408,2016-11-18 21:55:57.811352,,,,,,f,,question,1,1408,"",""
1419,2016-11-18 21:55:58.916535,,,,,,f,,question,1,1419,"",""
1421,2016-11-18 21:55:59.182006,,,,,,f,,question,1,1421,"",""
1422,2016-11-18 21:55:59.314353,,,,,,f,,question,1,1422,"",""
1425,2016-11-18 21:55:59.630911,,,,,,f,,question,1,1425,"",""
1428,2016-11-18 21:55:59.905916,,,,,,f,,question,1,1428,"",""
1592,2016-11-18 21:56:12.555135,,,,,,f,,question,1,1592,"",""
1595,2016-11-18 21:56:12.706561,,,,,,f,,question,1,1595,"",""
1596,2016-11-18 21:56:12.785934,,,,,,f,,question,1,1596,"",""
1850,2016-11-18 21:56:33.236388,,,,,,f,,question,1,1850,"",""
1854,2016-11-18 21:56:33.536715,,,,,,f,,question,1,1854,"",""
1345,2016-11-18 21:55:51.787218,,,,,,f,,question,1,1345,"",""
1346,2016-11-18 21:55:51.829086,,,,,,f,,question,1,1346,"",""
1347,2016-11-18 21:55:51.910574,,,,,,f,,question,1,1347,"",""
1348,2016-11-18 21:55:51.982037,,,,,,f,,question,1,1348,"",""
1351,2016-11-18 21:55:52.20578,,,,,,f,,question,1,1351,"",""
1389,2016-11-18 21:55:55.971688,,,,,,f,,question,1,1389,"",""
1475,2016-11-18 21:56:03.718116,,,,,,f,,question,1,1475,"",""
1497,2016-11-18 21:56:05.30237,,,,,,f,,question,1,1497,"",""
1503,2016-11-18 21:56:05.765007,,,,,,f,,question,1,1503,"",""
1588,2016-11-18 21:56:12.30254,,,,,,f,,question,1,1588,"",""
1591,2016-11-18 21:56:12.495429,,,,,,f,,question,1,1591,"",""
1602,2016-11-18 21:56:13.079739,,,,,,f,,question,1,1602,"",""
1634,2016-11-18 21:56:15.087727,,,,,,f,,question,1,1634,"",""
1655,2016-11-18 21:56:16.265154,,,,,,f,,question,1,1655,"",""
1656,2016-11-18 21:56:16.326573,,,,,,f,,question,1,1656,"",""
1699,2016-11-18 21:56:19.26574,,,,,,f,,question,1,1699,"",""
1700,2016-11-18 21:56:19.392941,,,,,,f,,question,1,1700,"",""
1717,2016-11-18 21:56:20.862012,,,,,,f,,question,1,1717,"",""
1741,2016-11-18 21:56:22.764517,,,,,,f,,question,1,1741,"",""
1742,2016-11-18 21:56:22.809679,,,,,,f,,question,1,1742,"",""
1744,2016-11-18 21:56:22.905879,,,,,,f,,question,1,1744,"",""
1746,2016-11-18 21:56:22.994401,,,,,,f,,question,1,1746,"",""
1754,2016-11-18 21:56:23.757817,,,,,,f,,question,1,1754,"",""
1756,2016-11-18 21:56:24.107882,,,,,,f,,question,1,1756,"",""
1765,2016-11-18 21:56:25.004665,,,,,,f,,question,1,1765,"",""
1776,2016-11-18 21:56:26.220878,,,,,,f,,question,1,1776,"",""
1785,2016-11-18 21:56:27.593659,,,,,,f,,question,1,1785,"",""
1792,2016-11-18 21:56:28.269452,,,,,,f,,question,1,1792,"",""
1793,2016-11-18 21:56:28.335661,,,,,,f,,question,1,1793,"",""
1795,2016-11-18 21:56:28.48228,,,,,,f,,question,1,1795,"",""
1800,2016-11-18 21:56:28.940121,,,,,,f,,question,1,1800,"",""
1816,2016-11-18 21:56:30.358238,,,,,,f,,question,1,1816,"",""
1852,2016-11-18 21:56:33.370755,,,,,,f,,question,1,1852,"",""
1861,2016-11-18 21:56:33.929717,,,,,,f,,question,1,1861,"",""
1862,2016-11-18 21:56:33.990618,,,,,,f,,question,1,1862,"",""
1870,2016-11-18 21:56:34.444349,,,,,,f,,question,1,1870,"",""
1879,2016-11-18 21:56:36.850616,,,,,,f,,question,1,1879,"",""
1917,2016-11-18 21:56:41.131987,,,,,,f,,question,1,1917,"",""
1349,2016-11-18 21:55:52.087811,,,,,,f,,question,1,1349,"",""
1352,2016-11-18 21:55:52.291298,,,,,,f,,question,1,1352,"",""
1368,2016-11-18 21:55:53.888701,,,,,,f,,question,1,1368,"",""
1384,2016-11-18 21:55:55.611558,,,,,,f,,question,1,1384,"",""
1510,2016-11-18 21:56:06.225364,,,,,,f,,question,1,1510,"",""
1554,2016-11-18 21:56:09.687924,,,,,,f,,question,1,1554,"",""
1559,2016-11-18 21:56:10.067432,,,,,,f,,question,1,1559,"",""
1562,2016-11-18 21:56:10.450438,,,,,,f,,question,1,1562,"",""
1565,2016-11-18 21:56:10.768959,,,,,,f,,question,1,1565,"",""
1585,2016-11-18 21:56:12.180514,,,,,,f,,question,1,1585,"",""
1599,2016-11-18 21:56:12.940724,,,,,,f,,question,1,1599,"",""
1647,2016-11-18 21:56:15.828835,,,,,,f,,question,1,1647,"",""
1674,2016-11-18 21:56:17.599191,,,,,,f,,question,1,1674,"",""
1678,2016-11-18 21:56:17.802675,,,,,,f,,question,1,1678,"",""
1698,2016-11-18 21:56:19.197443,,,,,,f,,question,1,1698,"",""
1703,2016-11-18 21:56:19.647615,,,,,,f,,question,1,1703,"",""
1704,2016-11-18 21:56:19.840824,,,,,,f,,question,1,1704,"",""
1707,2016-11-18 21:56:20.262858,,,,,,f,,question,1,1707,"",""
1708,2016-11-18 21:56:20.333188,,,,,,f,,question,1,1708,"",""
1711,2016-11-18 21:56:20.526369,,,,,,f,,question,1,1711,"",""
1723,2016-11-18 21:56:21.24029,,,,,,f,,question,1,1723,"",""
1766,2016-11-18 21:56:25.060894,,,,,,f,,question,1,1766,"",""
1769,2016-11-18 21:56:25.310799,,,,,,f,,question,1,1769,"",""
1823,2016-11-18 21:56:30.931199,,,,,,f,,question,1,1823,"",""
1826,2016-11-18 21:56:31.138122,,,,,,f,,question,1,1826,"",""
1832,2016-11-18 21:56:31.688707,,,,,,f,,question,1,1832,"",""
1874,2016-11-18 21:56:36.438485,,,,,,f,,question,1,1874,"",""
1875,2016-11-18 21:56:36.503578,,,,,,f,,question,1,1875,"",""
1887,2016-11-18 21:56:37.42624,,,,,,f,,question,1,1887,"",""
1895,2016-11-18 21:56:38.304877,,,,,,f,,question,1,1895,"",""
1909,2016-11-18 21:56:40.527532,,,,,,f,,question,1,1909,"",""
1910,2016-11-18 21:56:40.585324,,,,,,f,,question,1,1910,"",""
1353,2016-11-18 21:55:52.340996,,,,,,f,,question,1,1353,"",""
1372,2016-11-18 21:55:54.349282,,,,,,f,,question,1,1372,"",""
1399,2016-11-18 21:55:56.778116,,,,,,f,,question,1,1399,"",""
1407,2016-11-18 21:55:57.701716,,,,,,f,,question,1,1407,"",""
1409,2016-11-18 21:55:57.878191,,,,,,f,,question,1,1409,"",""
1412,2016-11-18 21:55:58.255481,,,,,,f,,question,1,1412,"",""
1413,2016-11-18 21:55:58.308071,,,,,,f,,question,1,1413,"",""
1432,2016-11-18 21:56:00.221206,,,,,,f,,question,1,1432,"",""
1454,2016-11-18 21:56:01.940072,,,,,,f,,question,1,1454,"",""
1521,2016-11-18 21:56:06.85744,,,,,,f,,question,1,1521,"",""
1522,2016-11-18 21:56:06.941317,,,,,,f,,question,1,1522,"",""
1611,2016-11-18 21:56:13.712958,,,,,,f,,question,1,1611,"",""
1612,2016-11-18 21:56:13.752619,,,,,,f,,question,1,1612,"",""
1613,2016-11-18 21:56:13.794221,,,,,,f,,question,1,1613,"",""
1616,2016-11-18 21:56:13.95465,,,,,,f,,question,1,1616,"",""
1618,2016-11-18 21:56:14.177464,,,,,,f,,question,1,1618,"",""
1621,2016-11-18 21:56:14.343406,,,,,,f,,question,1,1621,"",""
1633,2016-11-18 21:56:15.043883,,,,,,f,,question,1,1633,"",""
1637,2016-11-18 21:56:15.263247,,,,,,f,,question,1,1637,"",""
1671,2016-11-18 21:56:17.362818,,,,,,f,,question,1,1671,"",""
1689,2016-11-18 21:56:18.601304,,,,,,f,,question,1,1689,"",""
1692,2016-11-18 21:56:18.783924,,,,,,f,,question,1,1692,"",""
1695,2016-11-18 21:56:19.029153,,,,,,f,,question,1,1695,"",""
1696,2016-11-18 21:56:19.074439,,,,,,f,,question,1,1696,"",""
1713,2016-11-18 21:56:20.653902,,,,,,f,,question,1,1713,"",""
1734,2016-11-18 21:56:22.226176,,,,,,f,,question,1,1734,"",""
1811,2016-11-18 21:56:30.081582,,,,,,f,,question,1,1811,"",""
1865,2016-11-18 21:56:34.187857,,,,,,f,,question,1,1865,"",""
1355,2016-11-18 21:55:52.531252,,,,,,f,,question,1,1355,"",""
